"ord_id","prod_id","qty"
36454,dc01,1
36455,cb05,1
36456,ba06,1
36456,ca01,1
36456,cd01,1
36457,cb01,1
36458,bb01,1
36459,ba07,1
36459,bc02,1
36459,ca05,1
36460,ae02,1
36461,cc01,1
36461,cd02,1
36462,cb02,1
36463,cb06,1
36464,ca08,1
36465,ab15,1
36466,ca09,1
36467,ca12,1
36467,cc01,1
36468,ca06,1
36468,cb04,1
36469,ca11,1
36470,cd01,1
36471,bb01,1
36471,cc02,1
36472,cc01,1
36472,cc02,1
36473,cd01,1
36474,db01,1
36475,bc01,1
36475,bd02,1
36475,ca02,1
36475,cd02,1
36476,cb04,1
36477,ba06,1
36477,ca07,1
36478,cb04,1
36479,cb01,1
36480,bb01,1
36481,cd02,1
36482,ca13,1
36483,cb03,1
36484,ab06,1
36484,ca02,1
36485,cb06,1
36486,bd01,1
36487,ca04,1
36488,db01,1
36489,cb01,1
36490,ba06,1
36490,dc02,1
36491,ca06,1
36492,ca08,1
36492,da02,1
36493,cd01,1
36494,ca12,1
36495,ca02,1
36495,ca09,1
36495,da02,1
36496,ca03,1
36496,ca05,1
36496,cc01,1
36497,ca11,1
36498,cd02,1
36499,bc02,1
36500,cd02,1
36501,cb02,1
36502,bb02,1
36503,ba09,1
36503,bb02,1
36503,ca11,1
36503,cd02,1
36504,ae06,1
36504,ca05,1
36504,ca13,1
36505,cb06,1
36506,cd01,1
36506,da01,1
36507,ba02,1
36508,cb04,1
36509,bd01,1
36509,bd02,1
36509,da03,1
36510,ca01,1
36511,ca10,1
36512,ca12,1
36513,cc02,1
36514,ca13,1
36515,bc01,1
36516,ca04,1
36517,dc01,1
36518,cd02,1
36519,cb04,1
36520,ca10,1
36521,cd02,1
36522,ab29,1
36523,cc02,1
36524,bc02,1
36525,ca02,1
36526,bb01,1
36526,cd02,1
36527,cb06,1
36528,cb01,1
36528,cb04,1
36529,ba04,1
36530,ca14,1
36531,dc01,1
36532,ca05,1
36533,ba06,1
36534,ca08,1
36535,ca10,1
36536,ab51,1
36536,cb02,1
36537,ab40,1
36537,da01,1
36538,ca07,1
36538,cd02,1
36539,ca03,1
36540,ba06,1
36540,cc01,1
36541,cd02,1
36542,ac04,1
36543,ca09,1
36544,dc02,1
36545,da01,1
36546,ac19,1
36547,ca14,1
36548,ca07,1
36549,cb01,1
36550,cc01,1
36551,cb02,1
36552,cb05,1
36552,cc02,1
36553,ca09,1
36554,ba06,1
36555,da04,1
36556,bc02,1
36557,ba03,1
36558,bb01,1
36559,ca11,1
36560,ca13,1
36561,da04,1
36562,ca09,1
36563,ca14,1
36564,ca08,1
36565,cb02,1
36566,ca12,1
36567,ca12,1
36567,da02,1
36568,ca04,1
36569,cd02,2
36570,bb01,1
36571,ca13,1
36572,ca14,1
36573,cc01,1
36574,bb01,1
36575,ca02,1
36576,cb06,1
36577,bb01,1
36578,db02,1
36579,ca02,1
36580,ca09,1
36581,ca04,1
36582,ca03,1
36583,cc02,1
36584,ca02,2
36584,cb04,1
36585,ab04,1
36586,bc01,1
36586,ca05,1
36586,cb02,1
36587,ba01,1
36588,ca12,1
36589,cb01,1
36590,bb02,1
36590,ca05,1
36590,ca12,1
36590,cb01,1
36591,cd02,1
36592,ac19,1
36592,ba05,1
36592,ca05,1
36592,dc01,1
36593,bc01,1
36593,ca05,1
36593,ca10,1
36593,ca12,1
36594,ac07,1
36594,bc02,1
36594,db01,1
36595,db01,1
36596,ca01,1
36597,da05,1
36598,ca11,1
36599,cb02,1
36600,cc02,1
36601,ca13,1
36602,bc02,1
36602,cb03,1
36603,ca13,1
36604,bb01,1
36604,ca05,1
36604,ca09,1
36605,cc02,1
36606,ca12,1
36607,da03,1
36608,ca07,1
36609,ca10,1
36609,cc01,1
36609,cd02,1
36609,dc01,1
36610,ca08,1
36611,ba10,1
36611,ca05,1
36611,cb01,1
36612,bb02,1
36613,cb01,1
36613,cc02,1
36614,ca05,1
36615,cc01,1
36616,dc02,1
36617,ca10,1
36617,cc02,1
36618,da04,1
36619,cc01,1
36620,ba08,1
36621,ca08,1
36621,ca10,1
36621,ca12,1
36622,cb06,1
36623,bd01,1
36624,ca09,1
36625,cc01,1
36626,ca11,1
36626,da02,1
36627,ca03,1
36628,ba02,1
36629,da05,1
36630,cb05,1
36631,cb02,1
36632,ca01,1
36633,bc01,1
36634,cd02,1
36635,ca11,1
36636,cb04,1
36637,cd02,1
36638,cd02,1
36639,ba06,1
36639,ba09,1
36639,cc01,1
36639,cd02,1
36640,ae08,1
36641,cb03,1
36642,ca12,1
36643,cc02,1
36644,cb05,2
36644,cd02,1
36645,ca13,1
36646,cb06,1
36647,ca06,1
36647,ca11,1
36648,ca07,1
36648,cc02,1
36649,ba04,1
36649,ca01,1
36649,cd02,1
36650,cd01,1
36651,cb05,1
36652,bc02,1
36653,ca10,2
36653,cc01,1
36653,cc02,1
36654,cc01,1
36655,ca01,1
36656,cc02,1
36657,cd01,1
36658,dc01,1
36659,ca07,1
36660,ba07,1
36661,cd02,1
36662,ca14,1
36663,bd01,1
36664,da05,1
36665,ba06,1
36666,cb04,1
36667,ca01,1
36668,ca12,1
36669,ab39,1
36670,cb06,1
36671,cc02,1
36672,da01,1
36673,cc01,1
36674,cc01,1
36675,ca08,1
36675,ca09,1
36675,cb02,1
36676,ca11,1
36676,ca13,1
36676,cb06,1
36676,da01,1
36677,cb04,1
36678,cc02,1
36679,ac25,1
36679,cc01,1
36680,bd01,1
36680,cd02,1
36681,cd02,1
36682,bb02,1
36683,cb04,1
36684,cb04,1
36685,cc02,1
36686,cb02,1
36687,ab36,1
36687,cb03,1
36687,cd02,1
36688,cc02,1
36689,ac22,1
36690,ca06,1
36690,cc01,1
36691,cc02,1
36692,ca05,1
36693,ca01,1
36694,cb03,1
36695,cc01,1
36696,ca07,1
36697,ca05,1
36697,ca14,1
36698,da01,1
36699,ca01,1
36700,db01,1
36701,bb02,1
36702,cc01,1
36703,cb02,1
36703,cd01,1
36704,ca09,1
36704,cc01,1
36704,db02,1
36705,ca04,1
36705,ca14,1
36705,cb02,1
36706,ca04,1
36707,ca14,1
36708,bd02,1
36709,ba03,1
36709,ca01,1
36710,ca14,1
36711,da01,1
36712,cc02,2
36713,cd01,1
36714,ac03,1
36715,ca11,1
36716,ca01,1
36717,ca03,1
36718,ca09,1
36719,cc02,1
36720,ca08,1
36721,cb06,1
36722,bb01,1
36723,ca05,1
36724,bc01,1
36724,ca02,1
36725,cb04,1
36726,bc01,1
36726,da05,1
36726,dc02,1
36727,cb02,1
36728,ca09,1
36729,dc01,1
36730,dc01,1
36731,cd02,1
36732,bd01,1
36732,cc01,1
36733,ab55,1
36733,ab57,1
36733,cc01,1
36734,cd01,1
36735,ca09,1
36735,cc02,1
36735,dc02,1
36736,ac16,1
36736,ba08,1
36736,da02,1
36737,cc01,1
36738,ca13,1
36739,ca09,1
36740,bd01,1
36740,ca05,1
36741,ab39,1
36741,ca11,1
36741,cc01,1
36742,cb03,1
36742,da04,1
36743,ca03,1
36743,da02,1
36744,cb06,1
36745,ca14,1
36746,cb04,1
36747,aa01,1
36747,cb05,1
36747,cd01,1
36747,dc02,1
36748,db01,1
36749,cd01,1
36749,db02,1
36749,dc01,1
36749,dc02,1
36750,ba01,1
36750,cb03,1
36750,cc02,1
36751,da05,1
36752,ca12,1
36752,cc02,1
36753,da02,1
36754,cd01,1
36755,ca13,1
36756,ca09,1
36757,ca09,1
36757,ca10,1
36757,cc02,2
36758,cb05,1
36759,ca10,1
36760,cd02,1
36761,ca03,1
36762,cb05,1
36763,ab25,1
36764,ba01,1
36765,ad06,1
36766,cb01,1
36767,cb06,1
36768,ca10,1
36768,dc02,1
36769,ca05,1
36769,ca12,1
36770,ca01,1
36771,ca06,1
36771,ca09,1
36771,cb04,1
36772,ca13,1
36772,cc01,1
36773,ba07,1
36774,ca01,1
36775,cb03,1
36776,bb02,1
36776,cc02,1
36777,cc02,1
36778,bc01,1
36779,bc01,1
36779,bd02,1
36779,ca13,1
36780,ba06,1
36781,ca01,1
36782,bc02,1
36782,ca08,1
36783,ca05,1
36783,ca06,1
36783,da02,1
36784,cb05,1
36785,ab51,1
36786,cd02,1
36787,ba06,1
36787,dc01,1
36788,ca09,1
36789,ba02,1
36790,ba01,1
36791,ca13,1
36792,ca05,1
36793,ca04,1
36794,cc01,1
36795,ca02,1
36796,ca06,1
36797,ba06,1
36797,bd01,1
36798,cc01,1
36799,cb01,1
36800,cb05,1
36801,ca07,1
36802,ca10,1
36803,ac08,1
36804,cb06,1
36805,db01,1
36806,da02,1
36807,bd02,1
36807,cb01,1
36808,cb05,1
36809,ca10,1
36810,cc01,1
36810,cc02,1
36811,ca10,1
36812,cb02,1
36812,cb06,2
36812,dc02,1
36813,aa03,1
36814,cd01,1
36815,dc02,2
36816,ca02,1
36817,ba07,1
36817,db02,1
36818,ba09,1
36819,ca02,1
36820,ba10,1
36820,cb04,1
36821,ca11,1
36822,cc01,1
36823,cc01,1
36824,cb04,1
36825,aa08,1
36825,ba05,1
36825,ca10,1
36825,cc01,1
36826,bb02,1
36826,ca14,1
36827,ab03,1
36828,ab25,1
36829,cc02,1
36829,cd01,1
36830,ab25,1
36831,ac05,1
36832,bb01,1
36833,cb03,1
36834,ac28,1
36835,ca01,1
36836,cb01,1
36837,cc01,1
36838,ca11,1
36839,ca10,1
36840,cd02,1
36841,ca12,1
36841,da03,1
36842,cc01,1
36843,ba01,1
36843,ba02,1
36843,cd01,1
36843,db01,1
36844,ca01,1
36844,cb05,1
36844,cc01,1
36845,ba09,1
36846,bd01,1
36847,ca04,1
36847,cb04,1
36848,ca09,1
36849,ba01,1
36849,bc01,1
36849,dc01,1
36850,cd01,1
36851,cd02,1
36852,cd01,1
36853,cd01,1
36854,cd02,1
36855,bd02,1
36855,ca08,1
36855,cd02,1
36856,cc01,1
36857,ca12,1
36858,ca10,1
36858,ca13,1
36859,cb06,1
36859,cc01,1
36860,da04,1
36861,ca09,1
36862,cc01,1
36863,cb06,1
36864,cc01,1
36865,bb01,1
36866,cc02,1
36867,cb03,1
36868,bd02,1
36869,ba02,1
36870,da03,1
36871,ac26,1
36872,cb01,1
36873,cd02,1
36874,ca10,1
36875,ca01,1
36876,cb06,1
36877,ba01,1
36878,ca09,1
36879,ca08,1
36880,cb02,1
36881,bc01,1
36882,cb04,1
36882,da02,1
36883,cb02,1
36883,cd02,1
36884,ca02,1
36885,da04,1
36886,ca12,1
36886,cb05,1
36886,cc01,1
36887,ca07,1
36888,bc01,1
36889,ae02,1
36889,cb01,1
36889,cd01,1
36890,cc01,1
36891,ca11,1
36891,cb05,1
36892,cb03,1
36893,db02,1
36894,cd01,1
36895,cb04,1
36896,cd02,1
36897,ab34,1
36898,cd02,1
36899,da04,1
36900,cb04,1
36901,ca11,1
36902,ca03,1
36902,cd02,1
36903,cb01,1
36904,cd01,1
36905,ca04,1
36906,da02,1
36907,bc01,1
36907,cd02,1
36908,cd02,1
36909,ca10,1
36910,cd01,1
36911,ca09,1
36911,cb06,1
36912,ca12,1
36912,cc01,1
36913,ac09,1
36913,cb03,1
36914,ca02,1
36914,cd02,1
36915,cc02,1
36916,cc01,1
36917,cc01,1
36918,ca09,1
36919,da04,1
36920,ae02,1
36921,ba04,1
36921,ba08,1
36922,bb01,1
36923,ca14,1
36924,cb02,1
36925,bc01,1
36926,ca04,1
36927,ca04,1
36928,ad37,1
36929,ba03,1
36929,cc02,1
36930,ca05,1
36931,bb01,1
36932,ab04,1
36932,cb02,1
36933,cc02,1
36933,cd01,1
36934,ca12,1
36935,ba01,1
36935,cc01,1
36936,ca02,1
36937,ca12,1
36938,cb06,1
36939,cd02,1
36940,cc02,1
36941,ca13,1
36942,cb01,1
36943,bd01,1
36943,ca02,1
36943,cb01,1
36944,cb02,1
36945,cc02,1
36946,cd01,1
36947,ca03,1
36948,ca01,1
36949,ca10,1
36950,ca14,1
36951,ca03,1
36952,ba03,1
36953,cb05,1
36954,dc01,1
36955,cd01,1
36956,ca10,1
36957,bc02,1
36958,ab20,1
36959,db01,1
36959,db02,1
36960,cc02,1
36961,ad11,1
36962,da04,1
36963,ac17,1
36964,cd01,1
36965,ca01,1
36965,cb01,1
36966,ca14,1
36966,cb02,1
36966,cb05,1
36966,cc01,1
36967,dc01,1
36968,cb05,1
36969,ac06,1
36969,cd01,1
36969,db02,1
36970,da01,1
36971,cb04,1
36971,cd02,1
36972,ca14,1
36973,ca09,1
36974,ae02,1
36975,ca03,1
36976,ca03,1
36977,ac17,1
36977,cc02,1
36978,cb04,1
36979,bc01,1
36980,ca14,1
36981,ab03,1
36982,ac28,1
36983,ca08,1
36983,cb02,1
36983,cb05,1
36984,bb01,1
36985,ae06,1
36985,ca04,1
36986,ae02,1
36987,cd02,1
36988,ca11,1
36989,ad36,1
36989,bb01,1
36989,ca03,1
36990,db02,1
36991,bd01,1
36991,ca05,1
36992,cc02,1
36993,ca14,1
36994,bd02,1
36995,cb06,1
36996,cb04,1
36997,ae07,1
36997,ca05,1
36998,ca04,1
36999,cb05,1
37000,ab12,1
37001,cc02,1
37002,ca13,1
37003,ba04,1
37004,ca10,1
37005,bd02,1
37005,cb02,1
37005,cc02,1
37006,ca10,1
37007,cd02,1
37008,cb02,1
37009,cc01,1
37010,cd02,1
37011,cc01,1
37012,ca07,1
37013,ab19,1
37013,ca14,1
37013,da03,1
37014,ba01,1
37015,cb05,1
37015,db02,1
37016,cc01,1
37017,cc02,1
37018,ca13,1
37019,cb04,1
37020,aa03,1
37021,ba10,1
37022,ac22,1
37022,bd02,1
37022,cb05,1
37023,ca05,2
37024,cc02,1
37025,bb01,1
37026,cc01,1
37027,cc01,1
37028,cd02,1
37029,ca03,1
37029,ca08,1
37029,cc02,1
37029,cd02,1
37030,ca13,1
37031,cb06,1
37032,cb02,1
37033,bc02,1
37033,dc01,1
37034,ca02,1
37034,cb02,1
37035,cb05,1
37036,ab06,1
37036,cb02,1
37036,cc02,1
37037,bd02,1
37038,cb05,1
37038,cd01,1
37039,ca13,1
37039,cc02,1
37040,cb01,1
37041,cb01,1
37042,ca13,1
37042,db01,1
37043,db01,1
37044,cb05,1
37045,ca06,1
37046,ca09,1
37046,ca12,1
37047,cd01,1
37048,ca11,1
37049,ca14,1
37050,cb02,1
37051,ab36,1
37052,ca11,1
37053,dc02,1
37054,ca08,1
37054,cc01,1
37055,db01,1
37056,ca14,1
37057,bd02,1
37057,ca06,1
37057,ca13,1
37057,cd01,1
37058,ca03,1
37059,cb02,1
37059,da01,1
37060,ba03,1
37061,ba08,1
37062,ab26,1
37063,ab54,1
37064,cc01,1
37065,ab08,1
37065,bb02,1
37065,ca02,1
37066,cb02,1
37067,ca09,1
37068,cc02,1
37069,ca06,1
37070,ca02,1
37070,cb02,1
37070,cb03,1
37070,cc02,1
37071,cc01,1
37072,cc02,1
37073,ca08,1
37074,bb02,1
37075,cc01,1
37076,db01,1
37077,cc02,1
37078,cb06,1
37079,ca01,1
37080,ab02,1
37080,bc01,1
37080,ca09,1
37080,dc01,1
37081,ab19,1
37082,bc02,1
37082,ca02,1
37082,dc02,1
37083,ca11,1
37083,cc01,1
37083,cd02,1
37084,cb04,1
37085,ca01,1
37086,ca02,1
37086,cc02,1
37087,db02,1
37088,dc01,1
37089,da03,1
37090,ca12,1
37091,cd01,1
37092,ca03,1
37093,ca01,1
37093,ca12,1
37094,ca09,1
37094,cd02,1
37095,cb04,1
37096,ca10,1
37096,cb05,1
37097,ca02,1
37098,cb04,1
37099,da01,1
37100,cb05,1
37101,cb02,1
37102,ba05,1
37102,ca07,1
37102,cd01,1
37102,dc01,1
37103,da02,1
37104,cb06,1
37105,ca13,1
37106,ca14,1
37106,cd01,1
37107,cb03,1
37108,cc01,1
37109,cc02,1
37110,cc02,1
37111,ae01,1
37112,cc01,1
37113,ca04,1
37114,cb01,1
37115,cd01,1
37116,da05,1
37117,ca12,1
37117,cc02,1
37118,cb05,1
37119,ba10,1
37120,ca07,1
37120,cb03,1
37120,cb06,1
37121,ca10,1
37121,ca13,1
37121,da05,1
37122,ba04,1
37123,ab46,1
37124,cc01,1
37125,cd01,1
37126,cd02,1
37127,cb03,1
37128,dc02,2
37129,cb02,1
37130,cb05,1
37131,ae02,1
37132,db02,1
37133,ca07,1
37134,ca13,1
37135,bb01,1
37136,ad25,1
37137,cc02,1
37138,ae05,1
37139,ca12,1
37140,cb04,1
37141,cb04,1
37142,ca07,1
37143,cb01,1
37144,db02,1
37145,cc02,1
37146,ca09,1
37147,cb05,1
37148,cb06,1
37149,ab54,1
37149,ba04,1
37149,cc01,1
37149,cd01,1
37150,bc02,1
37151,cd02,1
37152,ca13,1
37153,ae02,1
37154,cb02,1
37154,cd02,1
37155,ba07,1
37156,ca07,1
37157,ba05,1
37158,cd02,1
37159,ca10,1
37159,cb04,1
37159,cd02,1
37160,ca06,1
37161,ca06,1
37162,ca11,1
37163,ab32,1
37163,cb05,1
37164,cb04,1
37165,ba06,1
37165,cb03,1
37165,cc02,1
37166,ba03,1
37167,ca01,1
37168,bc01,1
37169,cb02,1
37170,ca13,1
37171,ad17,1
37172,dc02,1
37173,cb01,1
37174,ca02,1
37175,bc01,1
37175,cb06,1
37175,cc02,1
37176,ca02,1
37177,cb02,1
37178,ba08,1
37179,cc01,1
37179,cc02,1
37179,da05,1
37180,cb04,1
37180,da01,1
37181,ca06,1
37182,bd02,1
37182,ca04,1
37182,db01,1
37182,dc01,1
37183,ca01,1
37183,cb06,1
37184,cb06,1
37185,ca02,1
37185,db02,1
37186,ca11,1
37187,ca13,1
37188,ca07,1
37188,cc02,1
37189,cc01,1
37190,cb05,1
37191,ca03,1
37192,ca14,1
37193,cd01,1
37194,ca12,1
37195,ca11,1
37195,cc01,1
37195,da05,1
37196,ab29,1
37196,ca13,1
37196,da05,1
37197,cb02,1
37197,cb04,1
37197,cc01,1
37198,bb02,1
37199,ca10,1
37200,ca06,1
37201,bc01,1
37202,ca08,1
37203,ca02,1
37204,ca05,1
37204,ca10,1
37204,ca12,1
37204,cc01,1
37205,ca12,1
37205,cb01,1
37205,cb06,1
37206,ca04,1
37207,bc01,1
37207,bc02,1
37207,ca03,1
37208,ca01,1
37209,ca06,1
37209,ca14,1
37210,cb02,1
37211,ca02,1
37212,db02,1
37213,cd01,1
37214,db02,1
37215,db01,1
37216,cb05,1
37217,ca12,1
37218,ca01,1
37219,ca08,1
37220,cc02,1
37221,ad09,1
37222,ca01,1
37222,ca11,1
37222,cb02,1
37222,dc01,1
37223,ca11,1
37224,ca09,1
37225,ca12,1
37226,ca10,1
37227,bb01,1
37228,cc02,1
37229,cd02,1
37230,ca10,1
37231,ca05,1
37232,ca14,1
37233,bc01,1
37234,cb04,1
37235,cb02,1
37236,cb03,1
37237,da03,1
37238,ba08,1
37238,cb01,1
37239,ca02,1
37240,ca14,1
37241,ba02,1
37241,ca13,1
37242,cd02,1
37243,ca12,1
37244,cc02,1
37245,ca01,1
37245,ca09,1
37246,ac01,1
37247,ab07,1
37248,bd02,1
37249,cd02,1
37250,dc01,1
37251,ca09,1
37252,ba01,1
37252,da01,1
37253,cc02,1
37254,cb01,1
37255,bb02,1
37256,ca02,1
37256,cb05,1
37256,dc02,1
37257,bc02,1
37258,ca03,1
37258,cb04,1
37259,ca04,1
37260,ca02,1
37261,ca06,1
37261,ca10,1
37262,cb04,1
37263,ca01,1
37264,cc02,1
37265,ba01,1
37266,ca01,1
37267,cd01,1
37268,ca14,1
37269,aa07,1
37270,ba01,1
37270,ca11,1
37270,ca12,1
37270,cb04,1
37271,cb06,1
37272,cb02,1
37273,cd02,1
37274,ba04,1
37275,ca13,1
37276,ca08,1
37277,cb02,1
37278,bc02,1
37279,ba02,1
37279,cc01,1
37279,cc02,1
37279,cd02,1
37280,db01,1
37281,ca01,1
37282,cb05,1
37283,cc01,1
37284,ca03,1
37285,ca05,1
37286,bb02,1
37287,bc02,1
37287,cb06,1
37287,cc02,1
37288,cb03,1
37289,cb04,1
37290,bc01,1
37291,aa02,1
37291,cd01,1
37292,bc01,1
37292,ca03,1
37292,cc02,1
37292,dc01,1
37293,ca12,1
37293,cd02,1
37294,cb02,1
37295,cb04,1
37296,ca13,1
37296,dc01,1
37297,cb04,1
37298,cb03,1
37299,ba01,1
37300,ca08,1
37301,ca14,1
37302,cc01,1
37303,cc01,1
37304,ca09,1
37305,ae06,1
37306,cb04,1
37307,ca02,1
37308,ca03,1
37309,cd02,1
37310,cb05,1
37311,ae01,1
37312,cb02,1
37312,da02,1
37313,cd02,1
37314,ab20,1
37314,ca14,1
37315,cb02,1
37316,ca10,1
37317,ba01,1
37317,bc02,1
37317,ca12,1
37317,cb03,1
37318,ca13,1
37319,bb01,1
37319,bc02,1
37319,cb03,1
37319,cd02,1
37320,ca02,1
37321,ca11,1
37322,ba01,1
37323,cb04,1
37324,db01,1
37325,cc01,1
37326,ca11,1
37326,cb03,1
37326,cd01,1
37327,cb05,1
37328,ca09,1
37328,ca10,1
37329,cd02,1
37330,cb01,1
37331,cb05,1
37332,ac09,1
37333,ca11,1
37334,ca09,1
37335,ca05,1
37336,cb01,1
37337,ca12,1
37337,cc01,1
37338,cd02,1
37339,ae08,1
37340,ca07,1
37340,ca14,1
37340,cb06,1
37340,cd02,1
37341,aa06,1
37342,cb02,1
37343,cc02,1
37344,bc02,1
37345,cc02,1
37346,bc01,1
37347,bd02,1
37347,ca01,1
37347,cb01,1
37348,bc01,1
37348,cd02,1
37349,da03,1
37350,cc01,1
37351,ac17,1
37351,ba08,1
37351,ca07,1
37352,bd01,1
37353,ae07,1
37353,ca05,1
37354,ca09,1
37355,db02,1
37356,cd01,1
37356,dc01,1
37357,ca01,1
37358,cb05,1
37359,ca10,1
37360,cb05,1
37361,cb04,1
37362,ab50,1
37362,ca01,1
37362,db01,1
37363,ba01,1
37363,ca01,1
37363,cc01,1
37364,ca11,1
37364,cd02,1
37365,ca09,1
37365,cb01,1
37366,ca10,1
37367,cd01,1
37368,cb04,1
37369,cc02,1
37370,cc02,1
37371,ca04,1
37372,cd01,1
37373,da05,1
37374,ca07,1
37375,ca03,1
37375,cb04,1
37376,cb06,1
37377,cb03,1
37378,cb01,1
37379,ca12,1
37380,cb01,1
37380,cd01,1
37381,ca01,1
37381,ca12,1
37382,ca12,1
37382,cd01,1
37383,ca11,1
37384,ca11,1
37385,ca02,1
37386,ca13,1
37387,cb03,1
37388,cc01,1
37389,cd02,1
37390,ca12,1
37391,ca12,1
37391,cd01,1
37392,cb01,1
37393,cb06,1
37394,ca05,1
37395,cb02,1
37396,ca13,1
37397,cb04,1
37398,cd01,1
37399,ca12,1
37400,ac02,1
37401,bc01,1
37402,aa06,1
37402,ca05,1
37403,ac15,1
37403,ca12,1
37404,cd01,1
37405,da03,1
37406,ca12,1
37407,cc01,1
37408,ab44,1
37408,ac15,1
37408,cb06,1
37409,da02,1
37410,bc02,1
37411,cb06,1
37412,cb06,1
37413,ca02,1
37414,ca12,1
37414,ca14,1
37414,cd02,1
37415,bc02,1
37415,cc01,1
37416,cb04,1
37416,cb05,1
37417,ba08,1
37417,ca02,1
37417,ca03,1
37418,ba02,1
37419,cc02,1
37420,ab46,1
37420,ca06,1
37420,cb03,1
37421,ca10,1
37421,cd02,1
37422,cd02,1
37423,cd01,1
37424,db02,1
37425,dc02,1
37426,cb04,1
37426,cc02,1
37427,ca05,1
37427,cc01,1
37428,ba02,1
37429,cc01,1
37430,cb05,1
37431,ca08,1
37432,cc01,1
37433,cd02,1
37434,bb01,1
37434,ca05,1
37434,ca09,1
37435,ca12,1
37436,ba03,1
37437,ae01,1
37438,db02,1
37439,cc02,1
37440,cb01,1
37441,ba02,1
37442,ca01,1
37443,ca14,1
37444,ab10,1
37445,cc02,2
37446,ab05,1
37446,bc02,1
37447,ba09,1
37448,cc02,1
37449,cb06,1
37450,ca13,1
37451,cb01,1
37452,ca12,1
37453,ca11,1
37454,cd01,1
37455,cb02,1
37455,cc01,1
37456,ca09,1
37457,ca14,1
37458,ca12,1
37459,cc01,1
37460,cc02,1
37461,ca14,1
37462,ca03,1
37462,ca04,1
37462,cc01,1
37463,dc01,1
37464,cb04,1
37465,ca11,1
37466,cc01,1
37467,ca13,1
37468,bc02,1
37469,cb01,1
37470,cb03,1
37471,ae05,1
37472,ca08,1
37473,ca02,1
37474,cc01,1
37475,ca07,1
37476,bd02,1
37476,dc02,1
37477,ca12,1
37478,cc02,1
37479,cb01,1
37480,bc01,1
37481,cb05,1
37482,cc01,1
37483,ca13,1
37484,ca12,1
37484,cb02,1
37485,cd01,2
37485,dc01,1
37486,ca03,1
37486,ca12,1
37487,cb04,1
37487,cc01,1
37488,bb02,1
37489,ab07,1
37489,dc01,1
37490,ba06,1
37490,ca02,1
37490,ca12,1
37491,bb02,1
37492,ca12,1
37492,cc01,1
37493,cb05,1
37494,cd02,1
37495,da02,1
37496,ca10,1
37497,ca06,1
37497,ca14,1
37498,ca14,1
37498,cd01,1
37499,ca01,1
37499,cc02,1
37500,ba03,1
37501,dc01,1
37502,ca11,1
37503,ca04,1
37503,ca09,1
37503,ca11,1
37504,cc01,1
37505,cb01,1
37506,ca12,1
37506,da01,1
37507,cc02,1
37508,ca07,1
37509,cb02,1
37510,bc01,1
37510,ca11,1
37511,ab11,1
37512,ca13,1
37513,cb05,1
37514,ab03,1
37514,ca01,1
37514,cb03,1
37514,dc01,1
37515,db02,1
37516,cc02,1
37517,ca05,1
37517,ca06,1
37517,cb01,1
37517,dc01,1
37518,ca13,1
37519,da02,1
37520,dc02,1
37521,cb02,1
37522,ca13,1
37522,cd01,1
37523,ca11,1
37524,cb01,1
37525,bc01,1
37525,ca10,1
37526,ca06,1
37527,cc01,1
37528,ad02,1
37529,ba09,1
37529,ca02,1
37529,cd01,1
37530,ca05,1
37531,ac28,1
37532,bd02,1
37532,cd01,1
37533,ca14,1
37534,bd01,1
37534,ca14,1
37534,cb06,1
37534,cc01,1
37535,dc01,1
37536,ca13,1
37537,ca12,1
37538,cb05,1
37539,ca13,1
37540,ba10,1
37541,cd02,1
37542,ca02,1
37542,cd01,1
37543,ca03,1
37544,cb02,1
37545,ca13,1
37546,aa02,1
37547,cb03,1
37548,ca14,1
37549,cd01,1
37550,ca12,1
37551,bb01,1
37551,bd02,1
37551,da02,1
37552,ca14,1
37553,ca08,1
37554,ab13,1
37555,ca10,1
37555,cb03,1
37556,cd01,1
37557,cc02,1
37558,ca12,1
37558,cb04,1
37559,ca12,1
37560,aa01,1
37560,ba01,1
37561,ac02,1
37561,ca05,1
37561,cb05,1
37562,dc01,1
37563,ca03,1
37564,bc02,1
37565,ab57,1
37566,ca14,1
37567,aa02,1
37567,ca11,1
37567,da02,1
37568,ad23,1
37569,ca11,1
37570,cd01,1
37571,bb01,1
37571,bd01,1
37572,cd02,1
37573,bd01,1
37573,ca06,1
37574,cb04,1
37575,bb01,1
37576,ca07,1
37577,ca03,1
37578,ca01,1
37579,ac18,1
37579,ca02,1
37579,cb04,1
37579,cd01,1
37580,ba02,1
37580,cb03,1
37581,bc01,1
37581,ca01,1
37581,cc02,1
37582,cc01,1
37583,cb02,1
37584,bb02,1
37584,ca10,1
37584,db01,1
37585,cd02,1
37586,cb05,1
37587,bd01,1
37588,cb02,1
37589,ca09,1
37589,cb05,1
37589,cd02,1
37589,db02,1
37590,ca04,1
37590,cd01,1
37591,ae01,1
37592,db02,1
37593,ac12,1
37593,ca10,1
37593,cb06,1
37594,cb02,1
37595,aa05,1
37596,ca10,1
37596,cd01,1
37597,cb02,1
37597,cc02,1
37598,cb03,1
37599,bc01,1
37600,ca14,1
37601,cc02,1
37602,cb06,1
37603,cb01,1
37604,cb02,1
37605,bd02,1
37606,ca11,1
37607,ba06,1
37607,bc02,1
37607,ca10,1
37607,cd02,1
