"ord_id","ord_dt","cust_id","store_id","genius_id"
36135,2021-11-27,22411,R221,
36136,2021-11-27,16010,R060,xy2523
36137,2021-11-27,30977,R000,
36138,2021-11-27,23345,R019,
36139,2021-11-27,42538,R086,
36140,2021-11-27,11117,R230,
36141,2021-11-27,46641,R086,
36142,2021-11-27,23111,R108,
36143,2021-11-27,25187,R019,
36144,2021-12-27,47058,R218,
36145,2021-11-27,28466,R002,
36146,2021-11-27,44360,R281,
36147,2021-12-27,45355,R152,
36148,2021-11-27,11298,R177,
36149,2021-11-27,22316,R084,
36150,2021-11-27,20174,R287,
36151,2021-11-27,11692,R287,
36152,2021-11-27,21866,R228,
36153,2021-11-27,27287,R230,
36154,2021-10-27,47157,R010,
36155,2021-12-27,27590,R000,
36156,2021-12-27,21029,R312,
36157,2021-12-27,33464,R190,
36158,2021-12-27,20883,R143,
36159,2021-11-27,9907,R016,
36160,2021-11-27,45618,R312,
36161,2021-11-27,4900,R190,
36162,2021-12-27,31592,R300,
36163,2021-11-27,28702,R029,
36164,2021-11-27,14966,R019,
36165,2021-11-27,19373,R095,
36166,2021-11-27,12695,R143,
36167,2021-11-27,18183,R000,
36168,2021-11-27,24825,R231,yl4985
36169,2021-11-27,3543,R001,
36170,2021-11-27,28266,R072,
36171,2021-11-27,29446,R084,
36172,2021-11-27,3867,R287,
36173,2021-11-27,30086,R000,
36174,2021-11-27,9625,R300,
36175,2021-11-27,33802,R219,zs2520
36176,2021-11-27,22638,R010,
36177,2021-11-27,21680,R290,
36178,2021-11-27,1284,R010,
36179,2021-11-27,44603,R007,
36180,2021-11-27,4560,R019,
36181,2021-11-27,6596,R050,
36182,2021-11-27,21876,R000,
36183,2021-11-27,33542,R115,
36184,2021-12-27,34016,R204,
36185,2021-12-27,45820,R072,
36186,2021-11-27,9455,R000,
36187,2021-11-27,32641,R084,
36188,2021-11-27,22126,R000,
36189,2021-11-27,5491,R284,
36190,2021-11-27,36179,R086,
36191,2021-11-27,48420,R050,
36192,2021-11-27,3359,R000,
36193,2021-12-27,24605,R219,zs2520
36194,2021-11-27,6262,R339,
36195,2021-11-27,4981,R259,
36196,2021-11-27,27705,R000,
36197,2021-11-27,7769,R312,
36198,2021-11-27,17217,R000,
36199,2021-11-27,29255,R285,
36200,2021-11-27,8068,R000,
36201,2021-11-27,14041,R284,
36202,2021-11-27,7310,R142,
36203,2021-11-27,4360,R019,
36204,2021-11-27,28788,R086,
36205,2021-11-27,35475,R259,
36206,2021-11-27,44252,R229,
36207,2021-11-28,1383,R108,
36208,2021-11-28,46538,R140,
36209,2021-11-28,5653,R102,jy3142
36210,2021-11-28,16832,R016,
36211,2021-11-28,43259,R250,
36212,2021-12-28,11046,R007,
36213,2021-10-28,37234,R000,
36214,2021-11-28,40418,R177,
36215,2021-11-28,20137,R086,
36216,2021-11-28,6618,R019,
36217,2021-11-28,10873,R000,
36218,2021-11-28,41104,R019,
36219,2021-11-28,19462,R060,xy2523
36220,2021-11-28,24711,R072,
36221,2021-11-28,49516,R287,
36222,2021-11-28,16350,R190,
36223,2021-11-28,35804,R019,
36224,2021-11-28,31275,R221,
36225,2021-11-28,34010,R082,
36226,2021-11-28,39373,R000,
36227,2021-11-28,23679,R000,
36228,2021-11-28,35517,R115,
36229,2021-11-28,36575,R007,
36230,2021-11-28,2982,R199,
36231,2021-11-28,33357,R084,
36232,2021-12-28,7513,R287,
36233,2021-11-28,28364,R259,
36234,2021-11-28,1072,R084,
36235,2021-11-28,19629,R228,
36236,2021-11-28,38777,R824,
36237,2021-10-28,5074,R221,
36238,2021-11-28,45172,R001,
36239,2021-11-28,17636,R250,
36240,2021-11-28,18858,R229,
36241,2021-11-28,43566,R001,
36242,2021-11-28,27776,R140,
36243,2021-11-28,8941,R086,
36244,2021-11-28,14580,R016,
36245,2021-11-28,16458,R084,
36246,2021-11-28,39671,R202,xz3062
36247,2021-11-28,16620,R007,
36248,2021-11-28,38190,R108,
36249,2021-11-28,33690,R312,
36250,2021-12-28,18354,R072,
36251,2021-11-28,19333,R007,
36252,2021-11-28,11715,R199,yc3948
36253,2021-12-28,27908,R000,
36254,2021-11-28,11897,R229,dz2492
36255,2021-11-28,24419,R000,
36256,2021-11-28,10424,R300,zh2474
36257,2021-11-28,2899,R300,
36258,2021-11-28,43641,R290,
36259,2021-11-28,26096,R287,
36260,2021-11-28,36061,R300,
36261,2021-12-28,23925,R221,
36262,2021-11-28,20728,R000,
36263,2021-11-28,40268,R221,
36264,2021-11-28,7760,R046,
36265,2021-10-28,9957,R221,
36266,2021-11-28,49516,R067,
36267,2021-11-28,36905,R000,
36268,2021-11-28,41137,R259,
36269,2021-11-28,19307,R065,
36270,2021-11-28,12805,R190,
36271,2021-11-28,3144,R029,
36272,2021-12-28,39176,R290,
36273,2021-12-28,8720,R259,
36274,2021-11-28,29123,R067,
36275,2021-11-28,45278,R259,
36276,2021-11-28,13230,R060,
36277,2021-11-28,43384,R228,
36278,2021-11-28,1961,R143,
36279,2021-11-28,12149,R228,
36280,2021-11-28,13138,R029,ja3571
36281,2021-11-28,5938,R000,
36282,2021-11-28,13045,R115,
36283,2021-11-28,15716,R095,
36284,2021-11-28,49202,R000,
36285,2021-11-28,17641,R219,
36286,2021-11-28,10989,R143,
36287,2021-11-28,8865,R082,
36288,2021-11-28,47278,R143,
36289,2021-11-28,3895,R205,
36290,2021-11-28,41826,R190,
36291,2021-11-28,20046,R010,
36292,2021-11-28,12726,R240,
36293,2021-11-28,46395,R082,mfe2122
36294,2021-12-28,27976,R219,
36295,2021-11-28,45345,R016,
36296,2021-11-28,30425,R190,
36297,2021-11-28,25667,R312,
36298,2021-11-28,9174,R339,mzw2107
36299,2021-11-28,15956,R230,
36300,2021-12-28,8315,R259,
36301,2021-11-28,9331,R312,
36302,2021-11-28,42142,R002,hz2782
36303,2021-11-28,35073,R084,
36304,2021-11-28,6972,R002,
36305,2021-12-28,12619,R221,
36306,2021-11-28,6166,R204,hl3465
36307,2021-11-28,4024,R228,
36308,2021-10-28,47940,R218,
36309,2021-11-28,26353,R067,
36310,2021-11-28,16202,R000,
36311,2021-12-28,21372,R219,
36312,2021-11-28,41218,R007,
36313,2021-10-28,29619,R001,
36314,2021-11-28,8704,R143,
36315,2021-11-28,38077,R240,
36316,2021-11-28,48503,R095,
36317,2021-11-28,22565,R007,
36318,2021-11-28,14840,R000,
36319,2021-11-28,12583,R287,
36320,2021-11-28,27928,R228,
36321,2021-11-28,28081,R143,
36322,2021-11-28,47236,R221,
36323,2021-10-28,36203,R072,
36324,2021-11-28,40741,R190,
36325,2021-11-28,10579,R115,
36326,2021-12-29,8856,R007,qz2456
36327,2021-11-29,37497,R067,
36328,2021-11-29,18786,R115,
36329,2021-11-29,20755,R284,
36330,2021-11-29,24911,R000,
36331,2021-11-29,37967,R001,
36332,2021-11-29,36224,R229,
36333,2021-12-29,48805,R016,
36334,2021-11-29,48675,R143,
36335,2021-11-29,30366,R019,
36336,2021-10-29,9016,R000,
36337,2021-11-29,5664,R415,
36338,2021-11-29,37594,R072,
36339,2021-11-29,43495,R050,
36340,2021-12-29,3382,R102,
36341,2021-11-29,43930,R228,
36342,2021-11-29,30278,R143,
36343,2021-11-29,32231,R218,
36344,2021-10-29,48554,R205,
36345,2021-12-29,117,R190,
36346,2021-11-29,34859,R281,xc2571
36347,2021-11-29,27543,R230,vm2644
36348,2021-11-29,31484,R140,
36349,2021-11-29,32921,R095,
36350,2021-11-29,34122,R285,xf2235
36351,2021-11-29,17219,R019,
36352,2021-11-29,16287,R290,
36353,2021-11-29,36578,R205,
36354,2021-11-29,16233,R199,yc3948
36355,2021-11-29,14064,R019,
36356,2021-11-29,36274,R218,
36357,2021-11-29,16444,R231,yl4985
36358,2021-11-29,11016,R230,
36359,2021-11-29,10934,R029,
36360,2021-12-29,1227,R281,xc2571
36361,2021-11-29,8570,R019,
36362,2021-11-29,48357,R204,
36363,2021-11-29,3868,R016,
36364,2021-11-29,27373,R290,
36365,2021-11-29,16165,R000,
36366,2021-11-29,9081,R281,
36367,2021-12-29,33046,R108,
36368,2021-11-29,22790,R142,
36369,2021-11-29,4940,R290,
36370,2021-12-29,1531,R010,
36371,2021-11-29,6178,R300,
36372,2021-11-29,5727,R824,
36373,2021-11-29,10607,R000,
36374,2021-12-29,1314,R019,
36375,2021-12-29,38093,R177,
36376,2021-11-29,6748,R415,ll3486
36377,2021-11-29,44850,R219,
36378,2021-11-29,46776,R082,
36379,2021-11-29,19357,R000,
36380,2021-11-29,13518,R229,
36381,2021-11-29,11580,R287,
36382,2021-11-29,4104,R221,
36383,2021-11-29,21405,R115,
36384,2021-10-29,7774,R230,
36385,2021-11-29,6618,R312,
36386,2021-11-29,1731,R010,
36387,2021-11-29,44713,R228,
36388,2021-11-29,10913,R060,xy2523
36389,2021-11-29,37962,R339,
36390,2021-11-29,35691,R231,
36391,2021-12-29,2782,R415,
36392,2021-12-29,11643,R007,
36393,2021-11-29,34288,R218,
36394,2021-11-29,29522,R000,
36395,2021-11-29,13843,R190,
36396,2021-11-29,36506,R190,zw2825
36397,2021-11-29,34500,R300,
36398,2021-11-29,29968,R205,
36399,2021-11-29,17100,R115,
36400,2021-11-29,32165,R000,
36401,2021-11-29,35467,R084,
36402,2021-11-29,16428,R010,
36403,2021-11-29,43899,R317,
36404,2021-11-29,935,R199,
36405,2021-11-29,44337,R218,
36406,2021-11-29,11328,R219,zs2520
36407,2021-11-29,32097,R000,
36408,2021-10-29,27905,R084,
36409,2021-11-29,47803,R050,
36410,2021-11-29,18426,R084,
36411,2021-11-29,47782,R285,
36412,2021-11-29,12840,R284,
36413,2021-11-29,12356,R067,
36414,2021-11-29,34245,R285,
36415,2021-11-29,35622,R219,
36416,2021-11-29,3468,R000,
36417,2021-11-29,48221,R019,
36418,2021-11-29,13789,R240,
36419,2021-12-29,254,R010,
36420,2021-12-29,18190,R000,
36421,2021-12-29,47967,R229,
36422,2021-11-29,17384,R231,
36423,2021-11-29,9666,R415,
36424,2021-11-29,2027,R029,
36425,2021-11-29,11340,R000,
36426,2021-11-29,3396,R108,
36427,2021-11-29,39059,R290,
36428,2021-11-29,11064,R339,mzw2107
36429,2021-11-29,29864,R072,
36430,2021-12-29,19852,R000,
36431,2021-11-29,1715,R143,
36432,2021-11-29,12419,R010,
36433,2021-11-29,33861,R140,
36434,2021-10-29,28304,R000,
36435,2021-11-29,46747,R190,
36436,2021-11-29,47160,R221,
36437,2021-11-29,49472,R230,
36438,2021-11-30,9625,R219,zs2520
36439,2021-11-30,39348,R082,mfe2122
36440,2021-11-30,31652,R218,
36441,2021-11-30,34271,R290,
36442,2021-11-30,25353,R000,
36443,2021-11-30,7322,R462,
36444,2021-11-30,30712,R000,
36445,2021-11-30,41178,R230,
36446,2021-11-30,44878,R229,dz2492
36447,2021-11-30,24718,R000,
36448,2021-12-30,30849,R095,
36449,2021-11-30,14570,R072,tw2850
36450,2021-11-30,25948,R281,
36451,2021-11-30,20941,R259,
36452,2021-11-30,38666,R000,
36453,2021-11-30,16467,R000,
36454,2021-11-30,29430,R228,
36455,2021-11-30,3754,R072,
36456,2021-12-30,3007,R067,
36457,2021-11-30,10119,R000,
36458,2021-11-30,2816,R072,
36459,2021-11-30,19292,R007,qz2456
36460,2021-11-30,6467,R300,
36461,2021-11-30,12257,R050,
36462,2021-11-30,4115,R095,
36463,2021-11-30,30869,R824,
36464,2021-12-30,47519,R177,
36465,2021-11-30,7919,R284,
36466,2021-11-30,43899,R300,
36467,2021-11-30,29146,R142,
36468,2021-11-30,11425,R415,
36469,2021-12-30,45361,R115,
36470,2021-10-30,14303,R019,
36471,2021-11-30,8592,R000,
36472,2021-11-30,36219,R300,zh2474
36473,2021-11-30,46074,R202,
36474,2021-12-30,7545,R300,
36475,2021-11-30,32364,R221,
36476,2021-11-30,33444,R230,
36477,2021-11-30,12166,R218,
36478,2021-11-30,8342,R000,
36479,2021-10-30,34335,R339,
36480,2021-10-30,19218,R287,
36481,2021-11-30,28904,R000,
36482,2021-11-30,26733,R190,
36483,2021-12-30,11339,R000,
36484,2021-12-30,11825,R250,cz2691
36485,2021-11-30,23283,R190,
36486,2021-10-30,35150,R199,yc3948
36487,2021-12-30,11385,R152,
36488,2021-11-30,545,R204,
36489,2021-12-30,23785,R287,
36490,2021-12-30,22271,R000,
36491,2021-11-30,21299,R415,
36492,2021-11-30,18297,R000,
36493,2021-11-30,45426,R027,
36494,2021-11-30,46074,R287,
36495,2021-11-30,16264,R000,
36496,2021-11-30,26046,R250,
36497,2021-11-30,29041,R177,
36498,2021-11-30,46096,R290,
36499,2021-11-30,26544,R177,
36500,2021-11-30,20870,R007,
36501,2021-11-30,21231,R415,
36502,2021-11-30,35230,R143,
36503,2021-10-30,24385,R250,
36504,2021-11-30,44235,R339,mzw2107
36505,2021-10-30,40015,R000,
36506,2021-11-30,30487,R230,
36507,2021-11-30,2627,R000,
36508,2021-11-30,49298,R259,
36509,2021-11-30,12403,R177,
36510,2021-11-30,44591,R000,
36511,2021-11-30,25505,R108,
36512,2021-11-30,37004,R000,
36513,2021-11-30,8998,R202,
36514,2021-11-30,7085,R082,
36515,2021-11-30,45443,R050,
36516,2021-12-30,49597,R312,
36517,2021-10-30,44365,R205,
36518,2021-10-30,33258,R221,
36519,2021-11-30,24948,R016,
36520,2021-10-30,43744,R065,
36521,2021-11-30,35384,R415,
36522,2021-12-30,24813,R290,ys3490
36523,2021-11-30,13656,R115,
36524,2021-11-30,10259,R007,
36525,2021-12-30,17857,R190,
36526,2021-11-30,46967,R287,
36527,2021-10-30,38462,R287,
36528,2021-12-30,29961,R000,
36529,2021-11-30,439,R230,
36530,2021-11-30,39332,R108,
36531,2021-11-30,8883,R000,
36532,2021-12-30,7406,R046,upm2000
36533,2021-11-30,12725,R221,
36534,2021-10-30,46117,R000,
36535,2021-11-30,12677,R007,
36536,2021-11-30,40314,R205,
36537,2021-10-30,39921,R010,
36538,2021-11-30,10812,R000,
36539,2021-12-30,37028,R281,
36540,2021-11-30,16581,R000,
36541,2021-11-30,48398,R007,
36542,2021-12-30,46829,R221,
36543,2021-11-30,25375,R219,
36544,2021-11-30,36378,R019,
36545,2021-12-30,37369,R010,
36546,2021-11-30,7331,R108,
36547,2021-10-30,23704,R221,
36548,2021-11-30,27019,R204,hl3465
36549,2021-11-30,14387,R019,
36550,2021-12-01,4027,R190,
36551,2021-12-01,46850,R312,
36552,2021-12-01,7399,R029,ja3571
36553,2021-12-01,12626,R010,
36554,2021-12-01,10127,R287,
36555,2021-12-01,30930,R000,
36556,2021-10-01,27650,R204,
36557,2021-12-01,15534,R312,
36558,2021-12-01,13449,R050,
36559,2021-12-01,9454,R250,cz2691
36560,2021-12-01,27900,R250,
36561,2021-12-01,3359,R000,
36562,2021-12-01,30824,R000,
36563,2021-12-01,23073,R229,
36564,2021-12-01,20138,R143,
36565,2021-12-01,12334,R084,
36566,2021-12-01,12042,R010,
36567,2021-12-01,32978,R072,
36568,2021-12-01,44508,R228,
36569,2021-12-01,47199,R046,
36570,2021-12-01,5944,R221,
36571,2021-11-01,28979,R000,
36572,2021-12-01,4383,R095,
36573,2021-12-01,3975,R084,
36574,2021-12-01,3305,R000,
36575,2021-12-01,15034,R300,
36576,2021-12-01,41535,R000,
36577,2021-12-01,30223,R000,
36578,2021-12-01,4832,R221,
36579,2021-12-01,15676,R462,xl3138
36580,2021-12-01,42374,R102,
36581,2021-12-01,20384,R115,
36582,2021-12-01,25409,R115,
36583,2021-12-01,16035,R143,
36584,2021-12-01,33413,R108,
36585,2021-12-01,22149,R415,
36586,2021-12-01,35283,R016,
36587,2021-12-01,33440,R000,
36588,2021-12-01,35785,R000,
36589,2021-12-01,4371,R000,
36590,2021-12-01,22547,R317,
36591,2021-10-01,44792,R228,
36592,2021-12-01,6135,R002,hz2782
36593,2021-11-01,47758,R007,
36594,2021-12-01,31495,R067,
36595,2021-11-01,31905,R108,
36596,2021-12-01,43251,R204,
36597,2021-12-01,37356,R312,
36598,2021-12-01,32508,R072,
36599,2021-12-01,28682,R007,
36600,2021-12-01,42971,R231,yl4985
36601,2021-12-01,12002,R300,
36602,2021-12-01,47168,R000,
36603,2021-12-01,10519,R108,
36604,2021-12-01,24109,R115,
36605,2021-12-01,22446,R000,
36606,2021-12-01,11667,R140,
36607,2021-12-01,33217,R190,
36608,2021-12-01,7179,R050,
36609,2021-12-01,30046,R000,
36610,2021-12-01,3106,R300,
36611,2021-11-01,23509,R016,
36612,2021-12-01,36488,R339,
36613,2021-12-01,5488,R095,
36614,2021-12-01,23541,R000,
36615,2021-12-01,27089,R029,
36616,2021-10-01,38316,R300,zh2474
36617,2021-12-01,26901,R000,
36618,2021-12-01,28704,R205,
36619,2021-11-01,41933,R205,
36620,2021-12-01,12449,R415,
36621,2021-12-01,31602,R285,xf2235
36622,2021-12-01,29557,R143,yc4034
36623,2021-12-01,11141,R312,
36624,2021-12-01,15365,R190,
36625,2021-12-01,30718,R281,
36626,2021-12-01,40590,R140,
36627,2021-12-01,1849,R010,
36628,2021-12-01,45643,R259,
36629,2021-12-01,15354,R228,
36630,2021-11-01,9238,R312,
36631,2021-12-01,46357,R218,
36632,2021-12-01,12744,R067,lc3609
36633,2021-12-01,47799,R230,vm2644
36634,2021-12-01,20404,R231,
36635,2021-11-01,37780,R824,
36636,2021-12-01,30520,R143,
36637,2021-12-01,15254,R177,
36638,2021-12-01,12843,R259,ft2564
36639,2021-12-01,25099,R250,
36640,2021-10-01,24190,R285,
36641,2021-12-01,43276,R000,
36642,2021-12-01,10779,R199,
36643,2021-12-01,8814,R281,
36644,2021-12-01,12917,R019,
36645,2021-12-01,6425,R000,
36646,2021-11-01,49363,R000,
36647,2021-12-01,19768,R010,
36648,2021-12-01,36109,R072,
36649,2021-12-01,47521,R221,ys3528
36650,2021-12-01,46374,R204,
36651,2021-12-01,7159,R010,
36652,2021-12-01,18665,R287,
36653,2021-12-01,11623,R000,
36654,2021-12-01,48007,R190,
36655,2021-11-01,10577,R084,
36656,2021-10-01,46312,R016,
36657,2021-12-01,35420,R007,
36658,2021-12-01,44328,R019,
36659,2021-12-01,33516,R415,
36660,2021-11-01,31440,R221,
36661,2021-12-01,15137,R218,rj2639
36662,2021-12-01,18590,R007,qz2456
36663,2021-10-01,21643,R001,
36664,2021-12-01,16148,R317,
36665,2021-11-01,27718,R290,
36666,2021-12-01,3287,R095,
36667,2021-12-01,4385,R000,
36668,2021-12-01,44637,R218,
36669,2021-12-02,8006,R007,
36670,2021-12-02,25859,R084,
36671,2021-12-02,1928,R016,
36672,2021-10-02,22009,R000,
36673,2021-12-02,22588,R016,te2306
36674,2021-11-02,1947,R312,
36675,2021-12-02,7784,R108,
36676,2021-11-02,31882,R339,
36677,2021-12-02,4258,R084,
36678,2021-12-02,26741,R415,
36679,2021-11-02,47357,R177,
36680,2021-11-02,35004,R204,
36681,2021-12-02,336,R228,
36682,2021-12-02,38513,R205,
36683,2021-12-02,19803,R046,
36684,2021-12-02,2615,R221,
36685,2021-12-02,8141,R143,
36686,2021-12-02,26702,R190,
36687,2021-12-02,6953,R312,
36688,2021-12-02,36778,R190,
36689,2021-12-02,18411,R205,
36690,2021-12-02,44598,R284,
36691,2021-12-02,46611,R824,
36692,2021-12-02,26070,R001,
36693,2021-12-02,9949,R000,
36694,2021-12-02,39650,R228,
36695,2021-12-02,19731,R177,
36696,2021-12-02,42913,R001,sz3032
36697,2021-12-02,344,R229,
36698,2021-12-02,15398,R000,
36699,2021-12-02,34422,R287,
36700,2021-11-02,13467,R250,
36701,2021-12-02,5022,R010,
36702,2021-12-02,39033,R339,
36703,2021-12-02,6116,R218,
36704,2021-11-02,2236,R205,
36705,2021-12-02,44282,R143,
36706,2021-12-02,20842,R050,
36707,2021-12-02,31719,R142,
36708,2021-12-02,42655,R415,ll3486
36709,2021-12-02,24424,R230,
36710,2021-12-02,44766,R177,js5652
36711,2021-12-02,1141,R259,
36712,2021-12-02,13364,R231,yl4985
36713,2021-12-02,38547,R287,
36714,2021-12-02,17217,R240,yz4222
36715,2021-12-02,38931,R221,
36716,2021-10-02,4996,R281,xc2571
36717,2021-12-02,6364,R108,
36718,2021-12-02,9527,R065,
36719,2021-10-02,3626,R143,
36720,2021-12-02,6946,R115,
36721,2021-12-02,20134,R143,
36722,2021-10-02,30766,R000,
36723,2021-11-02,41281,R462,
36724,2021-12-02,47485,R000,
36725,2021-10-02,15628,R177,
36726,2021-12-02,49439,R250,
36727,2021-12-02,36804,R084,
36728,2021-12-02,17449,R259,
36729,2021-12-02,48964,R312,
36730,2021-12-02,47953,R287,
36731,2021-12-02,36690,R290,
36732,2021-11-02,10040,R000,
36733,2021-12-02,31618,R190,
36734,2021-12-02,29956,R190,
36735,2021-12-02,47892,R312,zw2739
36736,2021-12-02,19554,R205,
36737,2021-12-02,5638,R095,
36738,2021-12-02,10251,R067,
36739,2021-12-02,22399,R143,
36740,2021-12-02,11820,R010,
36741,2021-11-02,41585,R219,
36742,2021-12-02,30663,R082,
36743,2021-11-02,40198,R250,cz2691
36744,2021-12-02,42646,R115,
36745,2021-12-02,16801,R082,
36746,2021-12-02,10725,R300,
36747,2021-12-02,17950,R046,
36748,2021-11-02,47660,R190,
36749,2021-12-02,43775,R339,
36750,2021-12-02,5350,R143,
36751,2021-12-02,7918,R229,
36752,2021-10-02,9922,R281,
36753,2021-12-02,27132,R108,
36754,2021-12-02,47557,R205,
36755,2021-12-02,23408,R259,
36756,2021-11-02,3115,R000,
36757,2021-11-02,45591,R029,
36758,2021-12-02,21910,R290,
36759,2021-12-02,26757,R259,
36760,2021-12-02,43404,R190,
36761,2021-12-02,31315,R000,
36762,2021-12-02,11152,R143,yc4034
36763,2021-12-02,5922,R050,
36764,2021-12-02,35373,R000,
36765,2021-12-02,9002,R000,
36766,2021-12-02,45652,R300,
36767,2021-11-02,40997,R284,
36768,2021-12-02,9227,R250,
36769,2021-12-02,10138,R016,te2306
36770,2021-12-02,20095,R108,
36771,2021-12-02,19897,R084,
36772,2021-12-02,3648,R229,
36773,2021-12-02,21015,R290,
36774,2021-11-02,18426,R095,
36775,2021-12-02,18248,R050,
36776,2021-11-02,7689,R284,
36777,2021-10-02,27365,R019,
36778,2021-12-02,28647,R284,
36779,2021-12-02,33967,R229,dz2492
36780,2021-12-02,5908,R086,
36781,2021-10-02,23330,R221,
36782,2021-12-02,17352,R281,
36783,2021-12-02,37646,R143,
36784,2021-12-02,15701,R000,
36785,2021-12-02,27205,R108,
36786,2021-11-02,6435,R284,yz4107
36787,2021-12-02,12782,R228,
36788,2021-12-02,29405,R084,
36789,2021-12-02,39507,R143,
36790,2021-12-02,47907,R065,zo2153
36791,2021-12-02,13940,R000,
36792,2021-12-02,14750,R086,
36793,2021-12-02,23683,R285,xf2235
36794,2021-12-02,11079,R339,
36795,2021-12-03,22090,R218,rj2639
36796,2021-12-03,28019,R218,
36797,2021-12-03,48338,R143,
36798,2021-11-03,12315,R205,
36799,2021-12-03,48868,R001,
36800,2021-12-03,19206,R290,
36801,2021-12-03,16104,R000,
36802,2021-12-03,33197,R287,yl4986
36803,2021-12-03,21020,R204,hl3465
36804,2021-12-03,25999,R228,
36805,2021-12-03,20272,R218,
36806,2021-12-03,23920,R065,
36807,2021-12-03,18767,R228,
36808,2021-12-03,24704,R000,
36809,2021-12-03,10715,R339,
36810,2021-12-03,8991,R300,
36811,2021-12-03,43836,R000,
36812,2021-12-03,42455,R229,
36813,2021-12-03,32391,R010,
36814,2021-12-03,37870,R065,
36815,2021-11-03,3366,R284,
36816,2021-12-03,19314,R102,
36817,2021-12-03,6922,R287,
36818,2021-12-03,2410,R007,
36819,2021-12-03,18967,R086,
36820,2021-12-03,46438,R205,
36821,2021-12-03,39740,R007,
36822,2021-12-03,38678,R218,
36823,2021-12-03,14117,R019,
36824,2021-12-03,294,R221,
36825,2021-12-03,1651,R084,
36826,2021-12-03,25409,R000,
36827,2021-12-03,40405,R300,
36828,2021-12-03,7606,R086,
36829,2021-12-03,36095,R281,xc2571
36830,2021-12-03,20186,R259,
36831,2021-12-03,1733,R050,
36832,2021-12-03,43633,R050,
36833,2021-12-03,2119,R287,
36834,2021-12-03,13204,R259,
36835,2021-12-03,12072,R050,
36836,2021-10-03,2728,R415,
36837,2021-12-03,34508,R202,
36838,2021-10-03,7751,R029,
36839,2021-11-03,10023,R010,
36840,2021-11-03,44587,R287,
36841,2021-10-03,25040,R287,
36842,2021-10-03,9321,R205,
36843,2021-12-03,9021,R190,
36844,2021-12-03,23940,R010,
36845,2021-12-03,4663,R019,
36846,2021-12-03,18250,R300,
36847,2021-12-03,32950,R259,
36848,2021-10-03,46994,R219,
36849,2021-12-03,12424,R000,
36850,2021-10-03,6390,R000,
36851,2021-12-03,36135,R000,
36852,2021-12-03,10765,R287,
36853,2021-12-03,37273,R205,
36854,2021-12-03,47586,R415,
36855,2021-12-03,43600,R000,
36856,2021-11-03,33662,R065,
36857,2021-12-03,26129,R190,
36858,2021-12-03,5155,R019,
36859,2021-12-03,21672,R010,
36860,2021-12-03,47041,R205,
36861,2021-12-03,22677,R000,
36862,2021-11-03,48441,R029,ja3571
36863,2021-12-03,40744,R177,
36864,2021-11-03,42670,R000,
36865,2021-11-03,34744,R010,
36866,2021-10-03,48868,R219,zs2520
36867,2021-12-03,3684,R029,
36868,2021-10-03,38263,R285,
36869,2021-12-03,38773,R084,
36870,2021-11-03,20959,R027,zl3121
36871,2021-12-03,41387,R072,tw2850
36872,2021-12-03,32415,R287,
36873,2021-12-03,37881,R190,
36874,2021-12-03,4488,R140,
36875,2021-12-03,11435,R007,
36876,2021-11-03,12740,R000,
36877,2021-12-03,36402,R019,
36878,2021-12-03,45006,R190,
36879,2021-12-03,20531,R199,
36880,2021-12-03,27773,R046,upm2000
36881,2021-12-03,17230,R019,
36882,2021-12-03,31584,R000,
36883,2021-12-03,23296,R000,
36884,2021-12-03,10265,R221,
36885,2021-12-03,43850,R102,
36886,2021-12-03,46024,R462,
36887,2021-12-03,16171,R046,upm2000
36888,2021-10-03,40658,R221,
36889,2021-12-03,22670,R284,
36890,2021-11-03,6081,R095,
36891,2021-12-03,39779,R115,
36892,2021-10-03,37265,R229,
36893,2021-12-03,45421,R177,
36894,2021-12-03,3413,R250,
36895,2021-12-03,942,R010,
36896,2021-12-03,22771,R108,
36897,2021-12-03,30636,R086,
36898,2021-12-03,28115,R177,
36899,2021-12-03,25635,R143,
36900,2021-12-03,9216,R177,
36901,2021-12-03,15432,R007,
36902,2021-11-03,9559,R095,
36903,2021-12-03,43086,R000,
36904,2021-10-03,38846,R230,
36905,2021-12-03,6539,R000,
36906,2021-12-03,48034,R019,mw3537
36907,2021-12-03,35404,R084,
36908,2021-12-03,9610,R415,
36909,2021-12-03,17938,R250,cz2691
36910,2021-12-03,9445,R143,
36911,2021-12-03,707,R072,
36912,2021-12-03,47338,R228,
36913,2021-12-03,34510,R300,
36914,2021-10-03,6156,R205,
36915,2021-12-03,27542,R115,
36916,2021-12-03,6128,R010,
36917,2021-12-03,27684,R230,
36918,2021-12-03,42592,R218,rj2639
36919,2021-12-04,33245,R228,
36920,2021-12-04,25418,R259,
36921,2021-12-04,24894,R050,
36922,2021-12-04,19279,R086,
36923,2021-12-04,22261,R016,
36924,2021-12-04,46333,R287,yl4986
36925,2021-12-04,13835,R285,
36926,2021-12-04,47434,R084,
36927,2021-12-04,26171,R205,
36928,2021-12-04,39778,R084,
36929,2021-12-04,11879,R415,
36930,2021-12-04,48769,R152,kl3280
36931,2021-12-04,22392,R205,
36932,2021-12-04,48934,R010,
36933,2021-12-04,15030,R016,
36934,2021-12-04,41454,R000,
36935,2021-12-04,42795,R177,
36936,2021-12-04,13319,R229,dz2492
