"AntiVirus",10417,"AV2007L5313PEUR4298","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"ARCserve Backup for Laptops & Desktops",10418,"BLAP8859REMD3231","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Remote Control",10419,"R6992MEMP5597","REMOTELY POSSIBLE","REMOTELY POSSIBLE SERVER PK","Unassigned","Distributed","Windows","Network","Change And Configuration Management","Desktop & Server Management / Asset Management"
"IP Serv Mgmt",10420,"NWM7038RSCM5892","SPCTRM MLTICAST","SPCTRM MLTICAST MGR FOR XSIGHT","Unassigned","Distributed","Multi Platform","Network","Network And Service Management","Network Management"
"Secure Content Manager",10421,"ETR23020001SCM6953","Unassigned","Unassigned","Threat Management","Distributed","Distributed","N/A","N/A","Threat Management"
"Storage Resource Management (SRM)",10422,"BRMVNB99078681100112508","Unassigned","Unassigned","Unassigned","Distributed","Unix","Storage","SRM","Storage Resource Management"
"ARCserve Backup",10423,"BABWUR1532190106429","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"OpenRoad",10424,"IN2DSP998665R99001003","INGRES II","INGRES II SUCCESS PACK","Unassigned","Distributed","Linux","Data","Rdbms And Ordbms","Products - Dist & Testing Tools"
"Directory",10425,"ETRDIR3541B99009390","Unassigned","Unassigned","Security Management","Distributed","Distributed","N/A","N/A","Identity and Access Management"
"ARCserve Backup",10426,"BXMBAB5735DVSOW2764","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Advanced Storage Option",10427,"AD4910orVSOM8098","ADVANCED STORAGE","ADVANCED STORAGE OPTION MAINFRAME BU","Unassigned","Distributed","Multi Platform","Storage","Backup And Archive Software","Storage Recovery Management"
"N/A",10428,"Brightsto72660r2932","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Secure Content Manager",10429,"ETRSCMAG808887AVE701134","Unassigned","Unassigned","Threat Management","Mainframe","UTS (AMDAHL)","Security","Secure Content Management","Threat Management"
"AntiVirus",10430,"ETRA5734AROVE705127","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"ARCserve Backup",10431,"A6192BLRO67443","ARCSERVEIT 6.61","ARCSERVEIT 6.61 ADVANCED EDITION FOR WINDOWS NT - JAPANESE FOR TOSHIBA","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",10432,"GMRBAB67062LB6913","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",10433,"BABWBR115HJ29619BA28030","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",10434,"B5488TM80AB6295","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"AntiVirus",10435,"ETRIT501401M8011001","Unassigned","Unassigned","Threat Management","Distributed","Multi Platform","Security","Secure Content Management","Threat Management"
"eTrust AntiSpam",10436,"ETRAS21RT07115M19788","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"AntiSpyware",10437,"ETRPPCE8101PUEM699402330","Unassigned","Unassigned","Threat Management","Distributed","Distributed","N/A","N/A","Threat Management"
"EDBC",10438,"IN2DB201477205453","OPENINGRES DB2","OPENINGRES DB2 GATEWAY","Unassigned","Mainframe","MVS","Tools","Othr Programmer Dvlpment Tools","Misc Products"
"Ingres",10439,"ING124061I17.7529","OPENINGRES CONV","OPENINGRES CONV PACK- A,H,J,Q","Unassigned","Distributed","Unix","Data","Rdbms And Ordbms","Misc Products/Corporate"
"Datacom",10440,"DBDADI2482021718552","DATACOM/DATADICTIONARY","DATACOM/DATADICTIONARY","Unassigned","Mainframe","FUJITSU-MSP","Data","Pre And Post-Relational DBMS","Products - Datacom"
"Panaudit",10441,"PANCIC001093WUR23249","PANAUDIT PLUS","PANAUDIT PLUS C-TIE UNATT CICS","Unassigned","Mainframe","MVS","Development","Unified Development Environments","Products - MF Misc"
"ARCserve Backup",10442,"BABW9105BR1UR12661","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",10443,"BABWB7268HR116233","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"eHealth",10444,"HEALTH4531TOBN97471","HEALTH","HEALTH","Network Management","Distributed","Multi Platform","Network","Performance Management","Network Management"
"eHealth",10445,"MGT7502CAOBN92642","Unassigned","Unassigned","Network Management","Distributed","Windows","N/A","N/A","Network Management"
"HIPS",10446,"C9296AE9AH7098","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Perf Mgmt  NSM NPO",10447,"SCHDA4813002E992120","SCHEDULE A","SCHEDULE A ELEMENTS","Unassigned","Distributed","Multi Platform","Network","Performance Management","Network Management"
"VISION:Transact",10448,"VSNTRC06313E059028679","VISION:TRANSACT","VISION:TRANSACT","Unassigned","Mainframe","MVS","Development","Unified Development Environ","Products - MF Misc"
"Plex",10449,"PLXWSE753410593619","PLEX WEBSYDIAN","PLEX WEBSYDIAN SERVER ENTERPRISE","Unassigned","Distributed","Windows","Development","Unified Development Environ","Products - Dist & Testing Tools"
"ARCserve Backup",10450,"BABWUR18939VM13582","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"VMManage",10451,"V5557RWMM3255","LINUX VM:MGR","LINUX VM:MGR WITH ACF2","Unassigned","Distributed","Linux","Security","Security & Vulnerability Management","Products - MF Misc"
"ARCserve Backup",10452,"CAXAR3338001WR7292","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Metacobol Plus",10453,"METBAS01370VD016860","METACOBOL+","METACOBOL+ BASE","Unassigned","Mainframe","VSE","Development","Unified Development Environments","Products - Dist & Testing Tools"
"Service Desk",10454,"USV7110ODK2247","Unassigned","Service Desk - Unassigned","Issue Management","Mainframe","VSE","N/A","N/A","Service Support"
"Desktop DNA",10455,"UDTDNA990O567615NE5300","Unassigned","Unassigned","Change Management","Distributed","Distributed","Network","Change & Configuration Mgt.","Desktop & Server Management / Asset Management"
"ARCserve Backup",10456,"BABWUR118619015NJ9826","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Dynam",10457,"DYNFAM001085PLE17157","DYNAM","DYNAM FAMILY","Unassigned","Mainframe","VSE","Storage","SRM","Products - MF Misc"
"Plex",10458,"KPP50720LEX6160","ALLFUSION","ALLFUSION PLEX","Unassigned","Distributed","Distributed","Development","Unified Development Environments","Products - Dist & Testing Tools"
"AntiVirus",10459,"EAVOEM990005139E16698","ET AV","ET AV FULL PROD.OEM CD W/KEYS","Threat Management","Distributed","Multi Platform","Security","Security & Vulnerability Management","Threat Management"
"Total Protection",10460,"CABSTUGE71720102674","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Systems","Other System Software","Small and Medium Business"
"Alexandria",10461,"SMXDRT555008725BWUR8551","SAMS:ALEXANDRIA/IBM","SAMS:ALEXANDRIA/IBM NUMA","Unassigned","Distributed","Unix","Storage","Backup And Archive Software","Products - Dist & Testing Tools"
"ARCserve Backup",10462,"BAB900117WUR15536","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",10463,"BABWBR1150F190180NE74874","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",10464,"BABFBNWE90322055NE67067","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"XCOM",10465,"XCOMBO54079B554222","XCOM","XCOM","Unassigned","Distributed","Unix","Storage","Other Storage Software","Products - MF Misc"
"ARCserve Backup",10466,"GMRBABWB37260JP17452","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Unicenter NSM, Systems Mgt.",10467,"SLSLMA7009325DMTOJP6527","SOLVE:SYS/MASTER","SOLVE:SYS/MASTER JAPAN","Availability Management","Distributed","Other","Network","Event Automation","Network Management"
"IDMS",10468,"ID2269ABWUMTOT5385","IDMS TOTAL","IDMS TOTAL TRANSPARENCY","Unassigned","Mainframe","VM","Data","Pre And Post-Relational DBMS","Products - Gen Group"
"ARCserve Backup",10469,"BA7948EEIBWUP8081","BrightStor ARCserve","BrightStor ARCserve Backup Version 9 Agent for Lotus Notes for Windows Upgrade From Any Previous Ver","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Saphir",10470,"SAPE4323WEI01175","SAPHIR EXTRACTOR","SAPHIR EXTRACTOR /ERWIN INTERFACES","Unassigned","Distributed","Windows","Development","Analysis Modeling And Design Tools","DB Management"
"ARCserve Backup",10471,"BABW1968RAB7737","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"AntiVirus",10472,"ETR64009AV1601","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"CoolGen",10473,"GENTUF98065ETRS96691","GEN TRANSACTION","GEN TRANSACTION ENABLER USER FUNNEL","Unassigned","Distributed","OpenVMS","Development","Unified Development Environments","Products - Gen Group"
"Secure Content Manager",10474,"GMRE1400BTRSC6073","ETRUST SECURE","ETRUST SECURE CONTENT MANAGER","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"ARCserve Backup",10475,"B60402A9128","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"2E",10476,"295995E2623","2E OPTION","2E OPTION FOR EJB","Unassigned","Distributed","OS/400","Development","Unified Development Environ","Products - Dist & Testing Tools"
"DB Alert",10477,"DBALOR595190-F56871","UNICENTER/DB ALERT","UNICENTER/DB ALERT AGENT ORACLE","Unassigned","Distributed","Unix","Storage","Other Storage Software","Products - Dist & Testing Tools"
"N/A",10478,"ICBCARY600AJ01008CCP-FX6565","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Ingres",10479,"INGC1446UJCP12087","OPENINGRES CHARACTER","OPENINGRES CHARACTER COMPILER","Unassigned","Distributed","Unix","Development","Unified Development Environments","Misc Products/Corporate"
"N/A",10480,"BABWBN2900U3287002J54060","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"IDMS",10481,"IDMOLD05522O027747","IDMS/ONLINE LOG","IDMS/ONLINE LOG DISPLAY","Unassigned","Mainframe","MVS","Data","Pre And Post-Relational DBMS","Products - Gen Group"
"Ingres",10482,"INGO2070ER1624","OPENINGRES OBJECT","OPENINGRES OBJECT MGT. RUNTIME","Unassigned","Distributed","Unix","Data","Rdbms And Ordbms","Misc Products/Corporate"
"ARCserve Backup",10483,"CAXDRWR40EE9464004871","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"SSA",10484,"CAPSRC046009408DL5922","CAPTURE SYS","CAPTURE SYS RECEIVING","Unassigned","Distributed","OS/400","N/A","N/A","SSA"
"N/A",10485,"ETRPP5L06J01-D4285990L2147","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Spectrum",10486,"NTWOXA9432700905757","SPCTRM SIN","SPCTRM SIN CON XSGHT ADMIN LIC","Network Management","Distributed","Multi Platform","Network","Network And Service Management","Network Management"
"AntiSpyware",10487,"ETRPPCE802362DM20028040","Unassigned","Unassigned","Threat Management","Mainframe","UTS (AMDAHL)","Security","Secure Content Management","Threat Management"
"Desktop DNA",10488,"D8281D20M2001689","Unassigned","Unassigned","Change Management","Distributed","Distributed","Network","Change & Configuration Mgt.","Desktop & Server Management / Asset Management"
"N/A",10489,"ETRID5711S992006050","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Aion BPM",10490,"PASBAS2677X9909885","CLEVERPATH PREDICTIVE","CLEVERPATH PREDICTIVE ANALYS SVR","Unassigned","Distributed","Multi Platform","Access","End-User Query, Reporting And Analysis Tools","Business Process Modeling"
"ARCserve Backup",10491,"BABUAIX755390096114","BRIGHTSTOR ARCSERVE","BRIGHTSTOR ARCSERVE BACKUP V9 FOR UNIX ON AIX JAPANESE","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Patch Management",10492,"CADTMSX59773601BP0014610","Unassigned","Unassigned","Change Management","Distributed","Unix","N/A","N/A","Desktop & Server Management / Asset Management"
"AntiVirus",10493,"ETRAV7105161900N1BPM4550","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"ARCserve Backup",10494,"BABFBNW95633PR00NE4448","BrightStor ARCserve","BrightStor ARCserve Backup Version 9 Tape RAID Option for NetWare","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"SSA",10495,"P9822RURM9001","PRMS ACCOUNTS","PRMS ACCOUNTS RECEIVABLE","Unassigned","Distributed","OS/400","N/A","N/A","SSA"
"Clarity",10496,"NCCR129406UL9390","Unassigned","Clarity PPM - Unassigned","Project Management","Distributed","Distributed","N/A","N/A","Project Portfolio Management"
"Grafsman",10497,"GRFMAN0445655631489","GRAFSMAN FULL","GRAFSMAN FULL DEVELOPMENT","Unassigned","Distributed","Unix","Tools","Other Programmer Development Tools And Utilities","Products - Dist & Testing Tools"
"Component Modeler",10498,"PARDF+054482ATSY509207","PARADIGM PLUS","PARADIGM PLUS - (WIN FLOATING)","Unassigned","Distributed","Windows","Development","Analysis Modeling And Design Tools","Products - Dist & Testing Tools"
"Autosys",10499,"A4521S0TSYT4391","AUTOSYS TEAM","AUTOSYS TEAM AGENT","Automation","Distributed","Windows","Network","Job Scheduling","Job Management"
"Panaudit",10500,"PANBAS4435060008648","PAN/LCM CONFIGURATION","PAN/LCM CONFIGURATION MGR","Unassigned","Mainframe","MVS","Network","Event Automation","Products - MF Misc"
"Ingres",10501,"INGOK.101594AS06008455","OPENINGRES OBJ.&","OPENINGRES OBJ.& KNOW. OPT.","Unassigned","Distributed","OpenVMS","Data","Rdbms And Ordbms","Misc Products/Corporate"
"Mainframe Mgmt",10502,"PECBA128700S007433","PLAT ENT","PLAT ENT COMMUNICATOR","Unassigned","Mainframe","MVS","Systems","Other System Software","Network Management"
"Secure Content Manager",10503,"ETRSCMS806938PE065234","Unassigned","Unassigned","Threat Management","Mainframe","VSE-ESA","Security","Secure Content Management","Threat Management"
"N/A",10504,"ETRITM7010BP9954TRE7517","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Secure Content Manager",10505,"ET6372BORS3275","ETRUST SECURE","ETRUST SECURE CONTENT MANAGER","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"ARCserve Backup",10506,"BEB5508FCAOR3940","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Network Forensics",10507,"ETRF469011CA99665","Unassigned","Unassigned","Security Management","Distributed","Distributed","N/A","N/A","Security Information / Vulnerability Management"
"ARCserve Backup",10508,"BABWBR114357S106115","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Distributed Database Tools",10509,"MGTS273100Q2065","MANAGEIT SQL","MANAGEIT SQL STATN CODER/ANYLZ","Data Management","Distributed","Multi Platform","Data","Database Tools And Utilities","DB Management"
"SSA",10510,"PRMASC0440943500E02327","PRMS SCAN","PRMS SCAN BUNDLED","Unassigned","Distributed","OS/400","N/A","N/A","SSA"
"ARCserve Backup",10511,"BABWCU29013790E0E17574","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup for Laptops & Desktops",10512,"BABLAD10R11104537LBE8361","Unassigned","Unassigned","Unassigned","Distributed","Unix","Storage","Backup And Archive Software","Storage Recovery Management"
"N/A",10513,"BABL41851240BC7774","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"N/A",10514,"856-19524L24088355","Unassigned","UNKNOWN","Unassigned","Distributed","Unix","N/A","N/A","N/A"
"eTrust Internet Security Suite",10515,"ISSOPDML6821RAR1908","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"AntiVirus",10516,"ETR2543TRAAV2101","ETRUST","ETRUST ANTIVIRUS","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"AntiVirus",10517,"ET6944G1RAV3299","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Secure Content Manager",10518,"ETRSCG1841001117742","ETRUST SECURE","ETRUST SECURE CONTENT MANAGER GATEWAY","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"VISION:Results",10519,"VSNRVS086020013593","VISION:RESULTS","VISION:RESULTS W/VISION:SIXTY","Unassigned","Mainframe","VSE","Development","Unified Development Environ","Products - MF Misc"
"EDBC",10520,"IN2SYB9903711TRSC3522","INGRES II","INGRES II ENT. ACC TO SYBASE","Unassigned","Distributed","Unix","Tools","Other Programmer Development Tools And Utilities","Misc Products"
"Secure Content Manager",10521,"ET7135PT9RSCM7662","ETRUST SECURE","ETRUST SECURE CONTENT MANAGER","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Autosys",10522,"ATSXP9986ST997768","Unassigned","Unassigned","Automation","Distributed","Distributed","N/A","N/A","Workload Automation"
"Repository for Distributed Systems",10523,"REPS73392002Q8153","REPOSITORY DISTR","REPOSITORY DISTR SCN SQL SVR","Unassigned","Distributed","Windows","Tools","Other Programmer Development Tools And Utilities","Products - Dist & Testing Tools"
"VISION:Extract",10524,"VSNIF22968..00023857","VISION:INFORM/INTERFACE","VISION:INFORM/INTERFACE DB2","Unassigned","Mainframe","MVS","Development","Unified Development Environ","Products - MF Misc"
"Distribulink",10525,"DTLK.8292ETRI.055759","DISTRIBULINK-OS/2","DISTRIBULINK-OS/2 -OS/2","Unassigned","Distributed","OS/2","Storage","Other Storage Software","Products - Dist & Testing Tools"
"eTrust Internet Security Suite",10526,"E46510200TRIS7408","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"N/A",10527,"AION..007334MR20094683","Unassigned","UNKNOWN","Unassigned","Mainframe","IBM MF","N/A","N/A","N/A"
"Total Protection",10528,"GM4534.990RC7785","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Systems","Other System Software","Small and Medium Business"
"N/A",10529,"USVD.8935R99005726","UNICTR SERVICEPLUS","UNICTR SERVICEPLUS SERVICE DSK","Unassigned","Distributed","Multi Platform","N/A","N/A","N/A"
"eTrust Firewall",10530,"ETR1928PPF6326","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Intrusion Detection And Firewall","Threat Management"
"AntiSpyware",10531,"ETRP8239NGPS3575","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Unicenter Management for SAP R/3",10532,"TN1149AGS3808","UNICENTER TNG","UNICENTER TNG SAP R/3 OPTION","Unassigned","Distributed","Multi Platform","Network","Performance Management","Application Management"
"ARCserve Backup",10533,"BA9840ABB5503","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",10534,"BA498941BW6870","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Policy Compliance",10535,"ETRPCM99000C7447421SU13191","Unassigned","Unassigned","Security Management","Distributed","Distributed","N/A","N/A","Security Information / Vulnerability Management"
"Services",10536,"OUTD..00128172SU6951","DELIVER FOR","DELIVER FOR VSE","Unassigned","Mainframe","VSE","N/A","N/A","Services"
"NeuMICS",10537,"MICSCA00219320027138","NEUMICS CAPACITY","NEUMICS CAPACITY PLANNER","Financial Management","Mainframe","MVS","Network","Performance Management","Mainframe Resource Management"
"Repository",10538,"REPEND06903ET021422","REPOSITORY MF","REPOSITORY MF EXCHG ENDEVOR INTRF","Unassigned","Mainframe","MVS","Tools","Othr Programmer Dvlpment Tools","Products - MF Misc"
"Integrated Threat Management",10539,"E6490DTR8751","Unassigned","Unassigned","Threat Management","Distributed","Unix","N/A","N/A","Threat Management"
"Easytrieve",10540,"EZD3243000I9258","EASYTRIEVE PKG","EASYTRIEVE PKG (SQL-DLI-IDMS)","Unassigned","Mainframe","VSE","Tools","Other Programmer Development Tools And Utilities","Products - MF Output/Easytrieve"
"IDMS",10541,"CULPID310143001B005471","IDMS/CULPRIT","IDMS/CULPRIT","Unassigned","Mainframe","BS2000","Tools","Other Programmer Development Tools And Utilities","Products - MF IDMS"
"AntiVirus",10542,"ETRAVE7102957ER51BP6348","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Total Protection",10543,"CABSTDE3427E70R5U5110","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Systems","Other System Software","Small and Medium Business"
"AntiVirus",10544,"ETRAVE1065MS70M9764","ETRUST","ETRUST ANTIVIRUS","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Storage Resource Management (SRM)",10545,"BRMM4815RT0SV5162","Unassigned","Unassigned","Unassigned","Distributed","Unix","Storage","SRM","Storage Resource Management"
"Ingres",10546,"INGOR6219100T077609","OPENINGRES OBJECT","OPENINGRES OBJECT MGT. RUNTIME","Unassigned","Distributed","Unix","Data","Rdbms And Ordbms","Misc Products/Corporate"
"ARCserve Backup",10547,"BABWCU117009000W2238","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Easytrieve",10548,"EZTDB204183207503","EASYTRIEVE PLUS","EASYTRIEVE PLUS DB2 OPTION","Unassigned","Mainframe","MVS","Development","Unified Development Environ","Products - MF Output/Easytrieve"
"eTrust Internet Security Suite",10549,"ISS265890108274","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Panaudit",10550,"PEZDAT008163PD19838","PANAUDIT PLUS","PANAUDIT PLUS EZTP DATACOM","Unassigned","Mainframe","VSE","Development","Unified Development Environments","Products - MF Misc"
"Repository",10551,"REP9343CADD4553","REPOSITORY MF","REPOSITORY MF EXCHG IBM DATA DIC","Unassigned","Mainframe","MVS","Tools","Othr Programmer Dvlpment Tools","Products - MF Misc"
"Total Protection",10552,"C8399IXBAAD8927","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Systems","Other System Software","Small and Medium Business"
"IMS Tools",10553,"SI9026O0XBAS6494","SECONDARY","SECONDARY INDEX","Data Management","Mainframe","MVS","Data","Database Tools And Utilities","DB Management"
"BrightStor Enterprise Backup",10554,"EBULNO7186.052484","ENT BACKUP","ENT BACKUP AGENT FOR LOTUS NOTES","Unassigned","Distributed","Windows","Storage","Backup And Archive Software","Storage Recovery Management"
"Unicenter Management for Web Servers",10555,"UMWV.1553R111.4193","Unassigned","Unassigned","Unassigned","Distributed","Distributed","N/A","N/A","Application Management"
"N/A",10556,"BABWUR471216111U8504","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Ingres",10557,"INGD2.018004S603396","OPENINGRES EMBEDDED","OPENINGRES EMBEDDED ADA VERDIX","Unassigned","Distributed","Unix","Data","Rdbms And Ordbms","Misc Products/Corporate"
"eTrust Internet Security Suite",10558,"IS2609AVES1557","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"AntiVirus",10559,"ETRA9488ETRVE73308","eTrust Antivirus","eTrust Antivirus v7 - 249-749 Users - Upgrade from any competitor's paid antivirus product - Include","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"AntiVirus",10560,"E2087MTRA7277","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Distributed Database Tools",10561,"DM52649C1319","DM/CONSOLE","DM/CONSOLE","Data Management","Distributed","Multi Platform","Data","Database Tools And Utilities","DB Management"
"N/A",10562,"ENT..9776310H95183","UNICTR 3.0","UNICTR 3.0 NETWRK & SYS MGMT","Unassigned","Distributed","Multi Platform","N/A","N/A","N/A"
"ARCserve Backup",10563,"BABWUR113395VSNB0HJ4503","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"VISION:Two",10564,"V9275VIZSNBV4016","VISION:TWO/INTERFACE-DB2","VISION:TWO/INTERFACE-DB2","Unassigned","Mainframe","MVS","Development","Unified Development Environments","Products - MF Misc"
"netViz",10565,"NETV960405IZB9349","Unassigned","Unassigned","Unassigned","Distributed","Distributed","N/A","N/A","Visualization"
"Message Manager \"Ilumin\"",10566,"DISBAS06835C529813","Assentor","Assentor Discovery","Governance","Distributed","Windows","Storage","Backup And Archive Software","Storage Information Management"
"ARCserve Backup",10567,"ARC628813M6751","ARCSRVIT MAINFRM","ARCSRVIT MAINFRM BCKUP OPTN EE","Backup Management","Distributed","Multi Platform","Storage","Backup And Archive Software","Storage Recovery Management"
"BrightStor Enterprise Backup",10568,"BEBDB2014510RE304745","Unassigned","Unassigned","Unassigned","Distributed","Unix","Storage","Backup And Archive Software","Storage Recovery Management"
"Services",10569,"R2799CUEP1889","ETRUST SECURE","ETRUST SECURE CONTENT MANAGER","Unassigned","Distributed","Distributed","N/A","N/A","Services"
"ARCserve Backup for Laptops & Desktops",10570,"BLPDK10R111AC6979PPS0U6858","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Saphir",10571,"GMRASOP9797APSPPS059362","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Development","Analysis Modeling And Design Tools","DB Management"
"Pleu",10572,"A3809CBOPSPL1804","PLEU FOR","PLEU FOR VM","Unassigned","Mainframe","VM","Data","Database Tools And Utilities","Products - MF Misc"
"COBOL/XE",10573,"C2858.05BOL9157","ADVANTAGE","ADVANTAGE COBOL/XE","Unassigned","Mainframe","VSE","Development","Unified Development Environments","Products - MF Misc"
"Aion BRE",10574,"AION..2774UP00596748","Unassigned","Unassigned","Unassigned","Mainframe","VSE","Enterprise","Bpm & Financial Analytic Apps","Business Process Modeling"
"VISION:Subroutines",10575,"VSNSU777600P005555","VISION:SUBROUTINES","VISION:SUBROUTINES PDS","Unassigned","Mainframe","MVS","Development","Unified Development Environments","Products - MF Misc"
"ARCserve Backup",10576,"BABLBR115NJ05628M03999","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"SSA/Banking",10577,"BKXSM8225RPXB53617","IP SUPERMICR","IP SUPERMICR 3891XP/3892XP MS","Unassigned","Mainframe","MVS","N/A","N/A","Banking/SSA"
"Corporate/Misc Products",10578,"R6790BBBPXBA1819","REPLICATION","REPLICATION EXTRACT","Unassigned","Mainframe","MVS","N/A","N/A","Misc Products"
"ARCserve Backup",10579,"CB312659BBR6578","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"CoolGen",10580,"GENEAC058681ADS93514","GEN WORKSTATION","GEN WORKSTATION ENCY ADMIN CLIENT","Unassigned","Distributed","Windows","Development","Unified Development Environ","Products - Gen Group"
